task,num_simulations,num_observation,algorithm,C2ST,MMD,MEDDIST,NLTP,RT,KSD,folder
gaussian_linear,10⁴,6,SNRE,0.53495,0.003024459,1.2914786,,14.292611694335935,9.48970137011526,59dffe88-1eaa-4911-b560-46f2a9b6be7d
bernoulli_glm,10³,10,REJ-ABC,0.9973,0.5200148,33.133415,,0.02346624135971069,8.944553428820901,80aa1b3d-9356-4b6a-bdc3-271404779b8f
two_moons,10⁵,9,SNRE,0.53255,0.006699383299999999,0.08593355,,110.02482096354169,inf,ff191243-9eb0-45dc-abf2-41259c79c405
lotka_volterra,10⁴,6,REJ-ABC,0.9999,0.56489223,68.15804,,1.2909036000569662,24.3772163928794,2c095202-f15d-4d18-8d08-6bd283f9a6b2
sir,10³,5,SNRE,0.7311,0.15246052,26.907248,,3.43751703898112,16.719386938788922,ccfddb96-d9b4-465f-9a40-2b2e9e3ff99c
gaussian_mixture,10⁴,10,SMC-ABC,0.71275,0.035239099999999995,0.85514694,,0.03733341296513875,9.862235569750835,67e20495-cb23-4323-8dbe-9d1bd29aea2f
gaussian_mixture,10³,9,NRE,0.78435,0.040612698,0.67921335,,1.3608214060465496,13.106273628835375,c7e29083-f540-4b03-96a8-2a16183ae42a
sir,10⁴,1,SNRE,0.7221,0.10815817,21.118711,,5.363456217447917,15.344621755732007,b5a1f575-6c3b-4e63-9b53-f555201f52bf
gaussian_linear,10³,10,NRE,0.69755,0.048134446,1.5419681,,5.057718912760417,12.265040318894807,6997283c-45d0-4130-bdd6-2e715521cc18
gaussian_linear,10⁴,5,NLE,0.5342,0.0017588139000000002,1.316968,,12.757286580403646,8.894117251195597,708a3be2-0f2d-4dfa-9ed9-4532ac1f836e
bernoulli_glm_raw,10³,4,NLE,0.8994,0.22933245,3.4641016,,17.88917236328125,12.696266020759433,34434d63-fd8a-4987-98b0-8be0fdbc1e0f
two_moons,10³,3,SMC-ABC,0.9073,0.002150178,0.13878202,,0.023352921009063717,,2bd45424-0dac-4a12-b740-1870f6af2cb4
lotka_volterra,10³,2,SNRE,0.9736,0.5184367999999999,13.746464,,,19.013335816680108,551e5705-9934-4eb4-8ca7-b79e82c564d5
gaussian_mixture,10⁴,6,NLE,0.71525,0.027877986,1.1279986000000002,,6.120660909016928,8.27638643510901,729edf05-017d-4fec-bf0c-5c613ce02b9b
gaussian_linear,10⁴,1,NRE,0.54445,0.0043839216,1.4590948,,5.660126749674479,9.77872197054429,65951794-c17b-4f5a-8c1a-c88ac61a329e
slcp,10⁴,3,NLE,0.7433,0.04876089,26.301077000000006,,15.747152709960938,12.88021950785793,14f6bf89-de1b-411d-aa2c-f8d2da60e11f
bernoulli_glm,10⁴,9,SMC-ABC,0.99705,0.24769711,9.443862,,0.06461112499237061,12.261432231337533,67e1fff6-d02a-4311-afa3-af05507d3e4c
lotka_volterra,10⁵,8,SNLE,0.64555,0.016085029,18.460201,,,14.754731491758495,77be9654-a1c2-4ab6-bd71-ab5be4010f90
bernoulli_glm_raw,10⁴,3,REJ-ABC,0.9875,0.33403748,4.7958317,,0.0564107338587443,10.031385393967783,0806e18c-9f17-4bdc-93fe-d069da546d3a
gaussian_linear,10⁴,5,SMC-ABC,0.82155,0.02937913,1.3722842,,0.02444793383280436,11.842337983175462,a27dfc5a-3c93-415c-af4a-45dae022b530
slcp_distractors,10⁴,9,NLE,0.98955,0.27350634,711.6227,,14.000767008463542,,4bf947c9-0021-4b73-8ff9-815f7ed5965f
gaussian_mixture,10⁴,7,SNRE,0.70655,0.00838089,1.1085091,,5.33518320719401,9.554847952861056,6a359a41-dad8-441a-8a9c-904f4e19ee65
lotka_volterra,10⁴,6,SNLE,0.938,0.63735396,25.291561,,18.133109537760415,18.91561774948549,33bb58e1-25b2-42bf-a9a6-b48869b9f23b
gaussian_linear,10⁵,9,NLE,0.506,0.00027430058,1.3856595,,21.75872192382813,7.3813348195292905,3b268fb3-e3da-43e5-a261-cb4827d232a0
slcp,10³,6,NPE,0.96015,0.13953269,10.749443,8.293497085571289,0.21943031946818034,36.07973887339252,53cc5f38-5779-41ac-9f5a-cde4f6085780
bernoulli_glm,10⁴,7,SNPE,0.5628,0.0074819326,13.208525,,46.78839925130208,11.951654090142162,3a3e9b2c-a4ed-4ddf-ad32-325a66aa0386
two_moons,10³,1,SMC-ABC,0.91525,0.0018055439,0.15672553,,0.02486518224080404,,15ef2e22-5745-4466-ab1c-1b73f2f0ff20
lotka_volterra,10⁴,1,SNRE,0.86485,0.1565414,6.541965,,,17.465122641836505,5bfc1257-5c92-4e63-a73e-a4670499ca69
bernoulli_glm_raw,10³,7,NLE,0.7677,0.10814357,4.8989797,,17.77760213216146,10.593363764305703,0a13bb6f-19fa-4762-819d-56385e055f51
gaussian_mixture,10⁵,6,SNLE,0.58085,0.0037362576,1.0728531,,43.58736979166667,9.58471026282816,9e6bb6d5-f0bb-49b5-a1ed-4ab4c8887f6f
lotka_volterra,10³,7,SMC-ABC,1.0,0.5924876,58.945694,,0.6774166742960612,20.229310932252012,474b775f-fc05-4e40-9fe7-87027b87c05e
sir,10⁵,3,SNRE,0.52675,0.0007799864,18.867962,,119.183837890625,12.418084913341055,8e0f957f-75ca-434a-aa51-809fefd5edd5
gaussian_mixture,10⁵,3,SMC-ABC,0.6778,0.021574378,0.83375645,,0.15202798843383789,10.957208989823778,1ad09ac0-bb06-467c-aa71-8d72ea0d8196
lotka_volterra,10⁴,8,SNPE,0.9682,0.27266946,19.670738,,,19.075450959303602,b5cb4117-4a73-41ca-a007-42b70ba27227
bernoulli_glm_raw,10⁴,6,NPE,0.7521,0.14500976,4.7958317,1.6499547958374023,4.25752182006836,11.760481160278875,f45603bf-a703-479d-86ce-af87a7f74191
gaussian_mixture,10⁵,8,SNRE,0.52725,-0.0032054186,0.9289468,,88.86585286458332,9.028157965500373,51a80e6b-4fe0-430a-bfb6-6c9bbb41ad7a
two_moons,10³,10,REJ-ABC,0.9786,0.22747207,0.2532764,,0.021428672472635902,inf,beb0375b-cb49-440b-859e-58f99fd349dc
gaussian_linear,10³,2,NLE,0.58015,0.0039958954,1.3900179,,10.799680582682292,9.78502462955873,0b9615a5-3afd-4bce-b36f-4702a2d4ddd4
gaussian_mixture,10⁵,4,NLE,0.88505,0.45619732,7.2670727,,17.42957763671875,14.698024089051545,e8403996-92bb-43f9-b09d-a78374c5ef0e
sir,10⁴,10,REJ-ABC,0.7962,0.20615172,32.946926,,0.8575923919677735,14.584247701272911,2d1fd6e9-3548-4ecc-8f26-35cbbba30550
two_moons,10⁴,10,SNLE,0.58485,-0.0026369095,0.08976236,,8.492685445149739,inf,4636ece2-738d-45f8-9468-0102dce61adb
sir,10³,4,NRE,0.87095,0.33060890000000004,66.41159,,1.6891146341959635,17.862988504810193,afef117f-e5d2-4221-bebf-6f25148a525a
two_moons,10³,5,SNLE,0.6431,0.00830245,0.101995915,,6.581550598144531,inf,f00cabb0-cb22-4c1c-8095-88ec13787452
bernoulli_glm_raw,10⁵,3,NRE,0.82455,0.12917817,4.0,,96.24830729166666,10.820180303589742,2dd5b892-9ec1-46fa-9732-74446d3fdce5
gaussian_linear,10⁵,8,SMC-ABC,0.73005,0.052342772,1.8005261,,0.1329574743906657,11.92084017036365,97875a41-c5d2-485a-b017-a6e03f341898
lotka_volterra,10⁵,8,SNRE,0.82015,0.06802565,16.381247000000002,,,17.633298133837084,3c96b70a-90d4-47cd-8b2e-486217e6bdeb
slcp_distractors,10⁴,2,SNLE,0.9382,0.20229101,380.09323,,31.17641805013021,,afe24902-a964-43bb-a707-1fae00d40b81
two_moons,10⁴,1,SNLE,0.50375,0.0072619915,0.08933294,,8.374628194173177,inf,7809270e-29d5-416a-a9a0-97017a286b13
slcp,10³,4,NRE,0.98285,0.14911526,5.003883,,2.806302134195964,33.536172260587804,3fe049a9-6546-4b96-9975-4ea154897302
gaussian_linear_uniform,10⁴,5,NRE,0.7068,0.031245828,1.3933694,,6.116965738932293,6.148440581858402,cc861a9e-78ab-46ff-aa88-4eff92f36311
slcp,10⁵,10,NPE,0.81245,0.043069005,2.1072302000000005,4.0107011795043945,27.51595255533854,29.02413184275304,89be8f49-7d53-4b24-898b-80028224031f
bernoulli_glm_raw,10³,9,NLE,0.92455,0.280901,3.6055512,,18.15114542643229,11.448160251473222,017da050-2abb-4025-9d2c-ffca7915f9b1
bernoulli_glm,10⁵,7,SNPE,0.52165,0.0031368732,13.081319,,820.2128255208332,11.86250471390307,f2fc5e88-d6dc-48d2-babe-662aa39c756e
sir,10³,1,REJ-ABC,0.9577,0.5515791999999999,51.638165,,0.4424939155578613,17.009715750000545,9d7666f0-9fbb-4692-82d1-5aa1a1727b85
slcp_distractors,10³,6,SNLE,0.9744,0.16914165,346.29944,,25.27788492838541,,a054130a-ac9b-408b-bbfc-37e5b30fde5d
sir,10⁵,2,SMC-ABC,0.63135,0.03450787,22.693611,,5.260150146484375,13.482601804588153,6120e1b1-8080-46d5-9747-43f2367045c9
two_moons,10⁴,1,NRE,0.71165,0.0075155497,0.08289963,,3.057280731201172,inf,8b9c19d0-0c02-45dd-9d62-46a0eef97267
gaussian_linear,10⁴,2,SMC-ABC,0.83915,0.047767878,1.4703578000000002,,0.0293090025583903,12.289220435135615,b6181232-22c6-408d-8d98-4d981340d0b9
bernoulli_glm,10⁴,2,SNLE,0.54555,0.010553002,11.613753,,30.203678385416666,11.892671180196176,be42488b-9bac-485c-9ea1-1ffecafef386
gaussian_linear,10³,3,NLE,0.59165,0.0052558184,1.439148,,10.634691365559895,10.05391902467684,f48a81bc-a32f-4ba3-9df0-1c152ac26ce0
gaussian_linear_uniform,10⁵,1,SNLE,0.50395,0.00019085407,1.3584353999999998,,89.90139973958334,3.3396836146732825,aab2c4f7-b873-4e0d-bf5a-43362270b425
gaussian_linear,10³,10,SNRE,0.60895,0.021444917,1.5606236,,11.360697428385414,11.392870625721116,9306d5d7-19ab-4897-8d74-865508f08ab7
two_moons,10³,2,NPE,0.6958,0.009385943,0.09456345,-1.9633084535598757,0.4337663650512695,inf,d37e5cda-38a3-472c-8b1c-279560720a7d
slcp,10³,7,NPE,0.99245,0.07844365,26.980844,9.987004280090332,0.17011785507202148,39.55068374626561,f439acb6-a240-426e-bdac-28ec6b9814e8
lotka_volterra,10³,9,REJ-ABC,0.99995,0.5663214,139.94406,,0.5118446350097656,24.537875927371303,e840d854-a5a2-4c67-b183-bf0d342fdea7
sir,10⁴,9,NLE,0.6497,0.054023027,28.407745,,14.791156005859374,15.040141505880886,85493447-ae8e-4ef6-819e-743877c9a6dc
slcp,10⁴,10,SNLE,0.64595,0.0037292242,2.1999164,,18.14830118815104,22.402012754891835,a022f3e7-fe9d-43c9-b13b-347ff65d6001
two_moons,10⁴,7,REJ-ABC,0.8633,0.0020210743,0.09856232,,0.022513055801391603,,125b0842-a404-44c3-bc97-1f5cf3b98201
bernoulli_glm_raw,10⁴,3,NRE,0.81125,0.13178247,4.1231055,,6.034808858235677,10.801849052013551,ded4cad6-3b64-45f9-a2d0-b14427bac6db
bernoulli_glm_raw,10⁵,7,SNLE,0.9921,0.7238778,4.472136,,174.82311197916667,12.373715368450306,f587b12d-1a48-422d-a356-c66096148579
gaussian_linear_uniform,10³,8,SNLE,0.6683,0.026733875,1.4732323,,26.737611897786454,5.328415343796959,8d2d0142-b37a-4531-a493-d912066ed947
lotka_volterra,10⁵,9,SMC-ABC,0.9913,0.45265663,49.958954,,11.631443277994792,20.44184033792321,7f69977d-6c78-4143-842c-dbfff04a5090
gaussian_linear,10⁵,10,SNRE,0.51945,0.0007214546,1.4793923,,102.34825846354168,8.304951992885997,535af4a5-f85f-44c9-9a9d-e07cde682d13
slcp,10⁴,3,SNRE,0.8809,0.08682430000000001,27.33141,,10.226368204752603,37.24481931610719,a0e60403-2636-40e7-b6e3-d6f8f571b9d1
slcp_distractors,10³,4,SNLE,0.99895,0.74518996,570.47815,,26.541859944661454,,9a2ee363-239b-40a6-9795-4e652b0bde7f
bernoulli_glm,10³,1,SNPE,0.8924,0.42045385,11.821896,,4.870669047037762,10.628130735423213,18ab4c48-00ed-40b5-b2c9-d6afc207fe21
sir,10³,4,SNLE,0.5968,0.024093628,26.981476,,8.133914693196614,14.369182774966701,64c91634-9a60-4110-b1b1-0f9d96bfa941
bernoulli_glm,10⁵,7,SNLE,0.5103,0.0005372762700000001,13.246313,,94.25155436197916,11.805898764159306,19033541-b5a2-4951-b842-6887ccf59df4
gaussian_linear,10⁴,7,NRE,0.53425,0.004744053,1.3941768,,5.5414306640625,9.873213688698966,6bcfeeee-b357-482f-889f-72b606c4b9d5
gaussian_linear_uniform,10⁵,8,REJ-ABC,0.9233,0.14913428,1.907084,,0.020992942651112883,4.830812692311704,e60cab4c-7536-4e76-b0a7-18925a150230
slcp_distractors,10⁴,3,SNPE,0.8481,0.012530565,388.42123,,305.019140625,,c16ce9d9-404a-4902-af64-fd84b20e91bd
sir,10⁵,2,SNPE,0.54285,0.0053294897,20.73644,,338.2011393229167,11.903562512084696,b25ac782-9b4f-4f63-bd8e-201fc2ae5f07
bernoulli_glm_raw,10³,6,NPE,0.89,0.21630108,5.0990195,2.9403047561645512,0.2760850270589193,10.25278078354632,cb51f512-1506-487d-b7e2-9caad8a843e6
lotka_volterra,10³,9,NPE,0.99945,0.5649069999999999,107.03642,-7.042984008789063,,22.31331004126548,015cd545-d59f-479f-bb93-c3b8bf95744c
two_moons,10⁴,7,NPE,0.617,0.0024421215,0.08937017,-4.480869770050049,8.42766876220703,inf,3e5828b0-d867-4bb3-9f4f-9dfca4d74730
slcp,10³,4,SMC-ABC,0.98865,0.114329696,4.401868,,0.02123806079228719,34.26637189049833,36391894-8e89-4567-842e-116ac6e92e9e
sir,10⁴,3,NRE,0.7707,0.20048565,28.965496,,3.8003728230794267,16.832556571410453,5262eaf9-5f40-44ef-b6a6-cce1a0d20e4b
slcp_distractors,10⁵,1,SNPE,0.8321,0.017732501,895.4031,,800.7370442708333,,a25fda17-577d-4ee3-ab17-7f6d9a27b7c5
gaussian_mixture,10⁴,4,SNLE,0.599,0.00037920475,1.1241511999999998,,9.55985819498698,11.751100987959898,4f50c780-6611-4d8c-9630-1b8decd88a79
two_moons,10⁴,7,SNPE,0.55115,-0.0019114017,0.08937995,,19.88838907877604,inf,ef626785-aac4-4f86-b1df-fd6990eeaf5b
sir,10⁵,8,NLE,0.72045,0.04394281,25.913315,,44.73472493489583,17.804405193124058,9c2787c1-ea0d-4041-bf2e-e9539622c726
bernoulli_glm_raw,10³,5,NLE,0.86425,0.14785576,5.5677643,,17.542218017578126,11.24202066372274,1d03c23a-06c8-4f4e-9f45-694c62d52ce8
bernoulli_glm_raw,10³,8,SNLE,0.99515,0.99218357,3.4641016,,38.6183837890625,11.484787417178936,78f26bd7-71ee-4e90-ad6c-4fee0ca5fea3
gaussian_linear_uniform,10³,10,SNPE,0.63485,0.014476538,1.3458946000000005,,3.4320068359375,5.713707392645211,1ba7d011-2821-4d26-8b31-e406f87c465f
sir,10⁵,7,NLE,0.7169,0.035440564,22.989124,,41.07316487630208,17.690907835550448,57aaf627-b227-41d6-8bbd-6fa24a593f50
bernoulli_glm,10³,4,REJ-ABC,0.9917,0.42667666,25.166042,,0.02383849223454793,10.160727440554183,9696a346-deb6-43be-bc44-b78acbb07640
sir,10³,5,NRE,0.81505,0.1788683,39.127995,,1.7577824910481772,17.846885323512474,ef427bb7-df4e-43a2-b29c-88147427c2c4
lotka_volterra,10³,7,NRE,0.99975,0.60048544,61.92958,,3.4988629659016928,20.129322699799854,0e44ff43-0c92-4728-af1b-0eb68dd8d86c
two_moons,10⁴,6,SNRE,0.59115,0.020119429,0.08651566,,6.105476888020832,inf,934fba25-cf48-4d92-b986-76d3f786aa2b
sir,10³,6,NRE,0.8179,0.15539438,37.696156,,1.7208348592122396,18.757300755368632,55364d5e-4828-4791-9480-718a04ba401b
bernoulli_glm,10³,9,NRE,0.88015,0.18212521,13.654232,,4.939190165201823,10.870209805577936,678d7b57-62e6-4d1f-86ec-ab01600cf574
slcp_distractors,10³,5,NRE,0.96955,0.05431378,898.4171,,2.9299664815266926,,7a8de25e-722a-4ad1-9179-80ee1ce16fe9
bernoulli_glm_raw,10⁵,10,SMC-ABC,0.98765,0.46121204,5.7445626,,0.39405673344930015,8.922207091078512,19592ce8-fc51-4c4a-b916-ff4d9580ef4c
lotka_volterra,10⁵,1,SNLE,0.67915,0.012416482,6.2599269999999985,,,18.41598322787988,b60c2728-a97d-40b7-b1cc-49f1bbb9e7f7
gaussian_linear_uniform,10⁵,10,SMC-ABC,0.7943,0.040274024,1.609482,,0.19378081957499185,5.333008364862037,11f55e3e-59a1-47eb-bc6e-0f4e2cb9bb14
bernoulli_glm_raw,10⁴,9,NLE,0.9273,0.26537323,3.3166248999999994,,31.13942667643229,11.354640969354394,87871919-dff2-4bbb-b1a6-fb7e6574db7a
bernoulli_glm_raw,10⁴,1,SNRE,0.6503,0.031071186,3.6055512,,15.961454264322915,10.57291487847322,94991d8c-3240-4d01-a7e8-f2e9330068ed
sir,10⁵,5,SNPE,0.54315,0.004313946,24.083189,,427.9978515625,15.256542954781807,3e91ba32-c954-401b-94e2-6e1e26869349
gaussian_linear,10⁵,6,SNRE,0.5085,0.0006704330400000001,1.3157235,,108.88470052083332,8.266945185733137,e5dcb2e3-91e3-434e-86d1-b935d09fa2d4
gaussian_mixture,10³,8,SNPE,0.69545,0.009136319,1.0532498,,2.0232522328694658,10.839027523321233,51dd620e-dce3-4a73-9356-cdc6f114e9fe
slcp,10³,3,NRE,0.96865,0.038539052,21.631092,,2.7806973775227863,40.125807501558384,5cd0f8ac-f4dd-44da-8919-399dbe3d817c
slcp_distractors,10⁵,6,NRE,0.96845,0.12849212,344.851,,,,99999999-0004-0000-0000-000000000000
bernoulli_glm,10⁵,5,NLE,0.5314,0.0034257174,15.76519,,50.52391764322917,12.683731895586787,73759dc9-bd01-440c-8117-3ecfc13eb382
slcp,10⁴,6,SNLE,0.66955,0.030707479,10.97957,,18.62094523111979,12.473588119706376,c1e4d1c0-9715-4dc9-98c8-b4e059566a32
gaussian_linear_uniform,10⁴,3,NLE,0.58755,0.017596722,1.5495844,,13.985626220703125,5.1700870981031635,5fe4a75b-16f3-41a8-b899-c00ca4e2f4ac
bernoulli_glm,10⁴,5,NPE,0.62955,0.043918967,16.41636,-0.06249141693115234,10.290227254231773,12.166719051548624,86349640-a0c4-42b9-a6a2-b20b1b29f6db
gaussian_mixture,10⁴,9,SMC-ABC,0.72755,0.073450565,0.39200222,,0.029572598139444982,11.422901190122342,676839c6-e880-471a-936d-7480fac0e456
gaussian_linear_uniform,10³,9,SMC-ABC,0.97225,0.37460238,2.305182,,0.02406798601150513,6.368144132250436,408f7e9e-1d9c-44ef-b3f5-5008850388d9
slcp,10⁵,7,NRE,0.95025,0.10107148,29.566277000000003,,135.14217122395834,30.124974057686643,e18d79d2-f2bb-4d25-abfe-d991486a3112
gaussian_linear_uniform,10⁵,1,SNRE,0.53125,0.0013786554,1.3497865,,112.6286865234375,3.865128359628135,2760d0ff-0469-4c0a-bedb-36d7f697dcd6
bernoulli_glm,10³,6,SNLE,0.6829999999999999,0.09480059,13.380072,,23.814082845052084,11.61372835039192,368c6954-07b4-4954-b852-5257ae864ad1
bernoulli_glm,10⁴,9,NPE,0.74265,0.17424214,11.144884,4.279618263244629,11.69656270345052,11.541642845354502,e38027ac-023b-4b21-ad5a-32f7371d6ab5
two_moons,10⁵,4,SNRE,0.57855,0.031563997,0.08577581,,117.83400065104166,inf,ebd6578f-a04c-4dac-b4e2-94794a58ea06
slcp_distractors,10⁴,1,SNRE,0.9898,0.24223375,894.2231400000002,,9.975944010416667,,cd9776fb-28c1-43ec-934d-4ac6f9b7b143
bernoulli_glm,10⁵,9,NPE,0.5781,0.003369093,10.046421,2.1539030075073238,75.673779296875,11.38575573683672,c3b6dee5-9e2a-4951-b8a4-3d9d9eec28cc
slcp,10³,7,SNRE,0.9896,0.12026858,26.769176,,7.708336893717448,39.023036912416245,56007874-6efc-4001-8533-ceb1aa78141a
gaussian_linear,10⁴,9,REJ-ABC,0.8408,0.0562768,1.6618384999999998,,0.017854634920756018,11.917230099989892,311c93a9-961b-45f8-a5f1-1b1079b6b93e
slcp_distractors,10³,10,NRE,0.9685,0.32927728,348.90793,,2.949608866373698,,74ed1f9c-e01f-4282-9f8e-c1bd3fdc4efd
bernoulli_glm,10⁴,1,SNPE,0.60925,0.050123453,9.788118,,48.57745361328125,10.72505103466921,5512ef28-ec2d-40d9-a227-9e65d09b8bcd
sir,10⁵,10,SNRE,0.6171,0.029747963,21.679483,,82.61475423177083,13.784461898436325,9ec3fffb-1076-4453-93b3-6994fe6abcda
lotka_volterra,10³,3,REJ-ABC,0.9998,0.5546425,,,0.4911808967590332,,6cb41649-e3fb-40f2-8541-2f229b8d1d5c
slcp,10⁴,1,NLE,0.7429,0.013605356,18.9436,,17.81417439778646,13.698214203859207,e968f0ba-04e0-44f9-b02c-b8e61e0f5062
gaussian_linear_uniform,10³,3,REJ-ABC,0.991,0.43073657,2.7191627,,0.01682415008544922,5.645633205375214,f17c6c45-d09f-41bc-abcf-82cf7bf484e6
slcp,10⁵,9,NLE,0.61235,0.0017709732,8.875154499999997,,44.09983723958333,12.050572205185896,558d0806-e2d6-4e3d-853f-b299287e601f
slcp_distractors,10⁵,4,NLE,0.89975,0.098582864,571.9494599999998,,63.819287109375,,141af68b-31e7-440b-8a78-d4ba77ed69f9
slcp,10⁴,9,NLE,0.71005,0.0022747517,8.700964,,15.981390380859375,13.632778837064526,c832cf86-3774-4702-b8ce-5b027d94e52c
slcp,10³,5,NPE,0.96595,0.112353444,20.129156,13.06925106048584,0.19925610224405926,37.47375008767614,feaf98bd-7edf-4964-8f81-929e5ce237b8
two_moons,10³,5,REJ-ABC,0.9866,0.0017093420000000002,0.26427948,,0.02235325972239176,,4cfb393f-b7af-4ddf-bc2e-94424d10d9a0
gaussian_linear,10⁴,7,SNRE,0.53385,0.0022027493,1.3319054,,14.497674560546875,9.225809653287584,e6d0a291-8b7b-42c3-be3b-7a8fcc5416c5
gaussian_linear,10⁴,1,NLE,0.55815,0.005589962,1.4710312,,13.415500895182292,10.075411659367397,ea0e66db-d3cc-41d6-a2ed-8a12f7b4ed5a
bernoulli_glm,10⁵,9,SNLE,0.51795,0.0039801598,9.527435,,105.8775634765625,11.496102448222382,be81f616-6b05-4ba1-988d-c83bfdc272f2
gaussian_linear_uniform,10⁴,1,NPE,0.5569,0.008404851,1.3922698,6.050506114959718,5.33205312093099,4.709298823195129,a2a89591-8d7d-4f03-b211-ffa6a24ef20b
slcp_distractors,10³,10,SNPE,0.9642,0.25673026,348.73798,,2.13968505859375,,1e5d9149-31d4-4a5a-afe7-e15e0f0356c5
slcp,10⁴,4,NLE,0.8352,0.02197349,3.0298269,,13.980988566080727,28.29746162704658,8c98b273-0cdb-4962-ba56-fa8a90199abe
slcp,10⁵,3,SNPE,0.5974,-0.0007584095,26.401855,,480.40149739583336,30.224306347427774,fdfa7bc5-07c1-42e4-8f2c-3d2dec63deea
two_moons,10⁴,3,SMC-ABC,0.69715,0.008836746,0.094064206,,0.02886236906051636,inf,01e84329-9e97-44ee-97ce-8c83f6fbe7e8
slcp,10³,1,NRE,0.9888,0.31726134,21.936563,,2.877940368652344,37.21682845060761,d9120caf-fa71-4e69-bea5-1a1d16b1762a
two_moons,10⁴,9,NLE,0.67095,0.0049967766,0.093639106,,6.361225382486979,inf,e3b5e2b1-4a01-4b31-a334-16e41948f531
slcp,10⁵,7,REJ-ABC,0.9842,0.075175405,29.177681,,0.02483443816502889,36.04651020994603,43d6294e-92dd-4137-b480-757ac1c2dede
sir,10⁴,5,NLE,0.8170000000000001,0.22497845,39.14077,,9.856634521484377,18.25017364084063,6c676c61-e3c7-474d-a119-89d7d487bd53
two_moons,10³,1,SNRE,0.6783,0.011389852,0.085118264,,2.7621788024902343,inf,822aee07-a4f6-4400-8559-9cf742bcce4d
two_moons,10⁴,10,NPE,0.63425,-0.0015180111,0.09161256,-4.334322452545166,5.232180786132814,inf,0d785b2c-9477-4ba5-86d0-a7c1e94c3bec
gaussian_mixture,10³,8,NPE,0.72255,0.054393888,0.24917215,-2.6553874015808105,0.6573087692260742,10.333883553786688,3417c5cb-58f8-4e9a-9251-c65c768e5dbc
lotka_volterra,10⁴,1,REJ-ABC,1.0,0.56966513,24.76956,,1.2620047251383464,21.10921344510573,7fc68992-bb82-4cdb-97e2-603a67688837
gaussian_linear,10³,2,NPE,0.67385,0.03752613,1.5826098999999998,-1.3120956420898438,0.2969679514567057,11.880426019958966,a9f6a54d-71c9-476c-9553-d6225a81ffcf
gaussian_mixture,10⁴,7,REJ-ABC,0.81905,0.07887751,1.5928379,,0.022529502709706627,8.019628386383975,b2ab5991-4fea-48d7-9ea1-7d9110287218
slcp,10³,8,SNRE,0.97585,0.25001597,24.389168,,7.185481262207031,38.00304165434438,3cffa1ef-7144-4410-9d79-70255f6fad8f
gaussian_mixture,10⁵,1,SNPE,0.55865,0.0019247532,0.6505841,,419.4224609375,11.963687914278715,f6179f05-ed73-4bfa-bfb9-37b0671a1b9d
gaussian_mixture,10³,7,SNPE,0.67215,0.005999088299999999,1.2164056,,1.9039155324300132,9.781849213488892,524faacb-2713-466e-8ffe-09d9c44422c6
gaussian_linear,10⁵,2,SNRE,0.50685,0.0007904768,1.3808031,,115.51075032552085,8.248602251378106,16a9a5a2-44f2-4e53-b930-4a0e1e543a15
bernoulli_glm,10⁴,10,SNLE,0.53695,0.0051732063,14.650968,,28.463859049479165,12.110017203086624,ead582e1-ff29-43ae-a39c-a88e201410e3
slcp_distractors,10³,10,NPE,0.97485,0.41674188,350.9571,10.245433807373047,0.2457491715749105,,03ea953b-4cc3-4fdd-ad63-7d45ac7958c2
bernoulli_glm_raw,10⁴,4,NRE,0.81545,0.09572029,3.7416575,,5.930504353841147,10.516761527722878,706b0e28-847b-40ec-88b8-8e52d7673a09
bernoulli_glm_raw,10⁵,2,SNRE,0.5501,0.0034070015000000004,4.472136,,109.62513020833332,11.977573528742411,39a038bf-7775-4dda-a08b-b27b09ce8b44
gaussian_linear,10³,4,NPE,0.7581,0.06140268,1.7842588,5.0774431228637695,0.3448675791422526,12.415805473733931,da2a0599-24cd-421e-be4a-5ee29f9813aa
slcp_distractors,10³,10,NLE,0.9439,0.16076338,348.14273,,10.99888203938802,,a716ab71-dcd3-4575-ab1e-589e3c226b02
sir,10⁵,9,SNLE,0.64415,0.033694744,28.186874,,57.94515380859375,15.952860093589795,17bfe365-36ce-4214-a7bb-c654807b6f9a
gaussian_mixture,10³,8,SNRE,0.7378,0.0034654140000000004,0.779853,,2.939247639973958,9.986311281889297,4a635763-38af-42ee-864c-736976a4cc0f
gaussian_mixture,10³,9,SMC-ABC,0.74695,0.17688501,1.7676584,,0.022613771756490077,8.394422550811312,57337ab7-b257-4a25-a525-7936de4f4483
gaussian_linear_uniform,10⁴,10,SNLE,0.55695,0.004647374,1.3815019,,31.063155110677084,4.479094541497831,dc0c4447-9945-42f2-9626-5b194b5f569a
lotka_volterra,10⁴,3,SNRE,0.8064,0.12000471,15.688301999999998,,,17.704597818605624,10768103-bd7f-481b-8755-cd86ede4a473
bernoulli_glm_raw,10⁴,7,SNPE,0.64225,0.015471339,4.7958317,,50.40294189453125,11.542813533386063,0254ed39-5d4e-4c3b-9b91-725fefa933d4
lotka_volterra,10⁵,6,SNPE,0.99955,0.5742878,626.643,,806.14375,22.423325939530937,65b3068d-4770-484d-b2e0-190640d91c8e
two_moons,10⁵,1,SMC-ABC,0.6179,4.2915343999999986e-05,0.09406938,,0.12880422274271647,inf,1695d031-9ecd-49ab-9e3b-a823cba8f1dc
